CLID	NAME	Fourier	Scaled Fourier	Sin	Cos	Atan2	Phase
AGI_HUM1_OLIGO_A_24_P943106	851477 ^ SR140 ^ U2-associated SR140 protein ^ 23350	7.764701007	3.521625789	-0.510331067	-0.859978024	-2.606022936	M/G1 
AGI_HUM1_OLIGO_A_24_P134356	842879 ^ BTBD3 ^ BTB (POZ) domain containing 3 ^ 22903	5.659432874	3.520365328	-0.174587888	-0.984641594	-2.966105441	G2 
AGI_HUM1_OLIGO_A_24_P503492	863302 ^  ^  ^ 	10.43862096	3.520195268	-0.933778798	-0.357850745	-1.936761528	M/G1 
AGI_HUM1_OLIGO_A_32_P20829	865140 ^  ^ Transcribed locus ^ 	6.560068828	3.520021412	0.083161837	0.996536055	0.083257992	G1/S 
AGI_HUM1_OLIGO_A_24_P748389	844461 ^  ^  ^ 	9.891883988	3.518879459	0.295135196	0.955455502	0.299597015	G1/S 
AGI_HUM1_OLIGO_A_32_P137636	853351 ^  ^  ^ 	9.432666969	3.518573433	0.016962012	0.999856135	0.016962825	G1/S 
AGI_HUM1_OLIGO_A_32_P126229	853728 ^  ^ Hypothetical gene supported by AK026805 ^ 401236	11.85811087	3.517993184	0.996375962	-0.08505846	1.655957688	S 
AGI_HUM1_OLIGO_A_24_P944437	846918 ^  ^  ^ 	10.23983067	3.517975747	0.418918313	0.908023924	0.432253738	G1/S 
AGI_HUM1_OLIGO_A_32_P196918	"845555 ^ EIF3S5 ^ Eukaryotic translation initiation factor 3, subunit 5 epsilon, 47kDa ^ 8665"	8.517985494	3.517425448	-0.74281821	-0.669493172	-2.3043226	G2/M 
AGI_HUM1_OLIGO_A_23_P15844	859720 ^ BRIP1 ^ BRCA1 interacting protein C-terminal helicase 1 ^ 83990	5.945687088	3.514888053	0.629172951	0.777265333	0.680488702	G1/S 
AGI_HUM1_OLIGO_A_23_P109470	867276 ^ C22orf19 ^ Chromosome 22 open reading frame 19 ^ 8563	6.73619088	3.512903336	0.617714294	0.786402601	0.665832839	G1/S 
AGI_HUM1_OLIGO_A_24_P8075	843956 ^ JPH3 ^ Kelch domain containing 4 ^ 57338	7.902566984	3.512485558	-0.521109982	-0.853489535	-2.593441697	G2/M 
AGI_HUM1_OLIGO_A_23_P34827	685590 ^ HCN3 ^ Hyperpolarization activated cyclic nucleotide-gated potassium channel 3 ^ 57657	6.376940431	3.511162532	-0.03511065	0.999383431	-0.035117868	G1/S 
AGI_HUM1_OLIGO_A_24_P20524	865956 ^ FLJ38482 ^ Hypothetical protein FLJ38482 ^ 201931	6.286309575	3.510482715	0.619130417	0.785288181	0.667634876	G1/S 
AGI_HUM1_OLIGO_A_32_P55414	852490 ^  ^  ^ 	9.731592758	3.508161337	-0.854299063	-0.519781791	-2.117391833	G2/M 
AGI_HUM1_OLIGO_A_23_P37825	683604 ^ SPIRE2 ^ Spire homolog 2 (Drosophila) ^ 84501	8.927409695	3.507873874	0.536407807	0.843958924	0.566174964	G1/S 
AGI_HUM1_OLIGO_A_24_P871726	854687 ^  ^  ^ 	8.301624372	3.50423187	0.373087341	0.927796225	0.38233441	G1/S 
AGI_HUM1_OLIGO_A_23_P8452	683275 ^  ^  ^ 	7.635257882	3.504178699	0.991179132	-0.132528974	1.703716354	S 
AGI_HUM1_OLIGO_A_23_P216556	695867 ^ EPB41L4B ^ Erythrocyte membrane protein band 4.1 like 4B ^ 54566	6.912442422	3.502873285	-0.457193417	0.889367292	-0.474836922	G1/S 
AGI_HUM1_OLIGO_A_24_P117029	844509 ^ LDLR ^ Low density lipoprotein receptor (familial hypercholesterolemia) ^ 3949	6.221585522	3.502777535	-0.375029843	-0.927012738	-2.757163687	G2 
AGI_HUM1_OLIGO_A_24_P886336	"848286 ^  ^ Homo sapiens, clone IMAGE:5175565, mRNA ^ "	7.683990955	3.5000963	0.312685091	0.949856849	0.31801856	G1/S 
AGI_HUM1_OLIGO_A_24_P225907	843712 ^  ^  ^ 	6.055005616	3.499762971	-0.744012397	-0.668165812	-2.302537111	M/G1 
AGI_HUM1_OLIGO_A_23_P53324	694903 ^ FLJ13491 ^ Hypothetical protein FLJ13491 ^ 79676	7.675906544	3.499591635	0.108581246	0.994087578	0.108795746	G1/S 
AGI_HUM1_OLIGO_A_24_P918147	847721 ^ FBXO32 ^ F-box protein 32 ^ 114907	8.042993073	3.499297168	0.741477871	0.670977322	0.835270251	S 
AGI_HUM1_OLIGO_A_23_P416794	852590 ^ EPB41L5 ^ Erythrocyte membrane protein band 4.1 like 5 ^ 57669	7.542068334	3.499157688	0.308814944	0.951122143	0.313946825	G1/S 
AGI_HUM1_OLIGO_A_23_P254522	"696530 ^ COL4A4 ^ Collagen, type IV, alpha 4 ^ 1286"	7.251602726	3.495939662	0.629291902	0.77716903	0.680641751	S 
AGI_HUM1_OLIGO_A_32_P14201	849423 ^  ^ Similar to Tetratricopeptide repeat protein 3 (TPR repeat protein D) ^ 286495	7.724943834	3.495737933	0.315397625	0.948959608	0.320875636	G1/S 
AGI_HUM1_OLIGO_A_23_P38482	844201 ^ MGC2941 ^ Hypothetical protein MGC2941 ^ 79142	6.019545591	3.495634398	-0.618214004	-0.786009826	-2.475124218	G2/M 
AGI_HUM1_OLIGO_A_23_P302681	773310 ^ FIGNL1 ^ Fidgetin-like 1 ^ 63979	9.210156736	3.493882168	0.559535125	0.828806638	0.593824797	G1/S 
AGI_HUM1_OLIGO_A_32_P61480	869133 ^ CASC2 ^ Cancer susceptibility candidate 2 ^ 255082	10.83316301	3.492330092	0.626381344	0.779516781	0.676902325	G1/S 
AGI_HUM1_OLIGO_A_23_P26895	"687561 ^ TUBD1 ^ Tubulin, delta 1 ^ 51174"	6.543627385	3.49162068	-0.554077571	-0.832465041	-2.554338166	G2/M 
AGI_HUM1_OLIGO_A_24_P50988	859378 ^ SRRM2 ^ Serine/arginine repetitive matrix 2 ^ 23524	10.45862876	3.491163491	0.717045256	0.697026614	0.799553953	S 
AGI_HUM1_OLIGO_A_23_P330616	854502 ^ WASPIP ^ Wiskott-Aldrich syndrome protein interacting protein ^ 7456	8.051758301	3.489511271	0.999567439	-0.029409786	1.600210354	S 
AGI_HUM1_OLIGO_A_23_P148584	693675 ^ DOCK11 ^ Dedicator of cytokinesis 11 ^ 139818	8.679991692	3.48936534	0.999751487	-0.022292715	1.593090889	S 
AGI_HUM1_OLIGO_A_32_P94685	861336 ^  ^  ^ 	9.717939901	3.489012527	-0.950258747	0.311461575	-1.2540656	M/G1 
AGI_HUM1_OLIGO_A_32_P121303	859938 ^ NUP50 ^ Nucleoporin 50kDa ^ 10762	6.206091656	3.488779249	-0.452984642	-0.891518319	-2.671482331	G2 
AGI_HUM1_OLIGO_A_23_P115478	"690508 ^ PADI1 ^ Peptidyl arginine deiminase, type I ^ 29943"	7.243474823	3.487414414	-0.646911393	0.762565178	-0.703527157	M/G1 
AGI_HUM1_OLIGO_A_23_P319617	772112 ^ CHST7 ^ Carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 7 ^ 56548	6.568781834	3.486880186	-0.869225368	-0.49441608	-2.087959259	G2/M 
AGI_HUM1_OLIGO_A_24_P207139	851108 ^ PML ^ Promyelocytic leukemia ^ 5371	7.087985581	3.486587196	-0.840650822	-0.541577507	-2.143108835	G2/M 
AGI_HUM1_OLIGO_A_32_P34926	"867195 ^ CARD14 ^ Caspase recruitment domain family, member 14 ^ 79092"	6.903193844	3.484580382	0.411803612	0.911272618	0.424432403	G1/S 
AGI_HUM1_OLIGO_A_23_P7684	689186 ^ FLJ14166 ^ Hypothetical protein FLJ14166 ^ 79616	6.380303395	3.484296445	-0.758381781	-0.651810612	-2.280765789	M/G1 
AGI_HUM1_OLIGO_A_23_P147245	848625 ^ OSBPL10 ^ Oxysterol binding protein-like 10 ^ 114884	8.641667686	3.481762477	0.240548496	0.970637121	0.2429309	G1/S 
AGI_HUM1_OLIGO_A_24_P808100	851673 ^  ^  ^ 	9.166289612	3.481540121	-0.521250663	-0.853403624	-2.593276857	G2/M 
AGI_HUM1_OLIGO_A_23_P377004	867191 ^  ^ ACA47 scaRNA gene ^ 	10.24183499	3.48123044	-0.999266385	0.038297415	-1.532489544	G2/M 
AGI_HUM1_OLIGO_A_23_P413150	775265 ^ KLF13 ^ Kruppel-like factor 13 ^ 51621	9.199328982	3.478533069	0.758019224	0.652232211	0.860270813	S 
AGI_HUM1_OLIGO_A_32_P215856	863366 ^  ^  ^ 	8.446656957	3.478409355	0.302146765	0.953261419	0.306943874	G1/S 
AGI_HUM1_OLIGO_A_32_P82051	"858981 ^ SFRS1 ^ Splicing factor, arginine/serine-rich 1 (splicing factor 2, alternate splicing factor) ^ 6426"	6.045979636	3.477593073	-0.666872059	-0.745172233	-2.411589401	M/G1 
AGI_HUM1_OLIGO_A_32_P93352	845053 ^  ^  ^ 	6.987524049	3.47664259	-0.429817081	-0.902915985	-2.697302473	M/G1 
AGI_HUM1_OLIGO_A_23_P114466	686518 ^ TBL1Y ^ Transducin (beta)-like 1Y-linked ^ 90665	8.018513533	3.476426542	0.440585803	0.897710505	0.456251121	S 
AGI_HUM1_OLIGO_A_32_P68525	859209 ^ HMMR ^ Hyaluronan-mediated motility receptor (RHAMM) ^ 3161	6.38604869	3.475696404	-0.764989015	-0.644043327	-2.27056838	M/G1 
AGI_HUM1_OLIGO_A_23_P25293	689910 ^ CNAP1 ^ Chromosome condensation-related SMC-associated protein 1 ^ 9918	6.115024455	3.475039982	-0.606710194	-0.794923103	-2.489677152	G2/M 
AGI_HUM1_OLIGO_A_23_P259490	697568 ^ MXD4 ^ MAX dimerization protein 4 ^ 10608	7.119729692	3.474812555	0.500553797	0.865705433	0.524238363	S 
AGI_HUM1_OLIGO_A_23_P165372	867834 ^ GALNT13 ^ UDP-N-acetyl-alpha-D-galactosamine:polypeptide N-acetylgalactosaminyltransferase 13 (GalNAc-T13) ^ 114805	8.616399224	3.472908639	0.504262254	-0.863550565	2.613065218	G2 
AGI_HUM1_OLIGO_A_32_P88310	864691 ^ SRCAP ^ Snf2-related CBP activator protein ^ 10847	6.29744274	3.472749989	0.527183353	0.849751559	0.555282473	G1/S 
AGI_HUM1_OLIGO_A_24_P80135	"844107 ^ PTPN18 ^ Protein tyrosine phosphatase, non-receptor type 18 (brain-derived) ^ 26469"	5.877783558	3.471900947	0.753869153	0.657024581	0.853931253	G1/S 
AGI_HUM1_OLIGO_A_23_P204333	"697262 ^ ALG10 ^ Asparagine-linked glycosylation 10 homolog (yeast, alpha-1,2-glucosyltransferase) ^ 84920"	6.543914727	3.47186087	0.465182682	0.885214704	0.48384097	G1/S 
AGI_HUM1_OLIGO_A_32_P184488	857917 ^  ^  ^ 	5.912727293	3.469369605	-0.614496362	-0.788919655	-2.479845236	G2/M 
AGI_HUM1_OLIGO_A_23_P133438	684728 ^ FLJ11127 ^ Hypothetical protein FLJ11127 ^ 54491	7.0941086	3.468352259	0.654598609	0.755976627	0.713651541	S 
AGI_HUM1_OLIGO_A_32_P220700	843394 ^  ^  ^ 	8.020967947	3.466092858	-0.45115661	0.892444795	-0.468060917	S 
AGI_HUM1_OLIGO_A_23_P207493	694850 ^ CROP ^ Cisplatin resistance-associated overexpressed protein ^ 51747	7.767051331	3.465883548	-0.095963114	0.995384891	-0.096111014	G1/S 
AGI_HUM1_OLIGO_A_23_P216071	689715 ^  ^  ^ 	6.412350606	3.465522823	0.557783917	0.829986206	0.591713373	S 
AGI_HUM1_OLIGO_A_24_P84719	864759 ^  ^  ^ 	8.210076883	3.465136839	0.816347083	0.577561633	0.955057727	S 
AGI_HUM1_OLIGO_A_24_P296907	850029 ^ THAP8 ^ THAP domain containing 8 ^ 199745	8.040911523	3.464507139	0.673394248	0.739283563	0.73879051	G1/S 
AGI_HUM1_OLIGO_A_24_P22746	853117 ^  ^  ^ 	7.635176949	3.462018284	-0.334755187	-0.942305133	-2.800247237	G2 
AGI_HUM1_OLIGO_A_23_P51136	"687199 ^ RHOB ^ Ras homolog gene family, member B ^ 388"	8.968540836	3.461139279	0.987610559	0.156924769	1.413220259	S 
AGI_HUM1_OLIGO_A_23_P6023	861272 ^  ^  ^ 	7.625279942	3.460481668	-0.429113546	-0.903250555	-2.69808151	G2/M 
AGI_HUM1_OLIGO_A_23_P52647	693823 ^ EHD1 ^ EH-domain containing 1 ^ 10938	7.348802088	3.459735186	-0.549092665	-0.835761476	-2.560314442	G2/M 
AGI_HUM1_OLIGO_A_24_P944291	854383 ^ FZR1 ^ Fizzy/cell division cycle 20 related 1 (Drosophila) ^ 51343	9.279129053	3.458693284	-0.598547463	-0.801087345	-2.499905983	G2 
AGI_HUM1_OLIGO_A_23_P106127	848590 ^ KIAA0586 ^ KIAA0586 ^ 9786	7.065651146	3.457710636	-0.579672062	-0.814849863	-2.523266472	G2 
AGI_HUM1_OLIGO_A_23_P2271	683001 ^ PTHLH ^ Parathyroid hormone-like hormone ^ 5744	7.514180147	3.456928633	0.948843463	0.315746864	1.249552645	S 
AGI_HUM1_OLIGO_A_23_P9779	697692 ^ IRX5 ^ Iroquois homeobox protein 5 ^ 10265	8.997026325	3.456774476	0.080728743	0.996736109	0.080816687	G1/S 
AGI_HUM1_OLIGO_A_24_P40907	864884 ^ LOC403313 ^ Hypothetical LOC403313 ^ 403313	7.575932172	3.456147833	0.599222706	0.800582381	0.642529845	G1/S 
AGI_HUM1_OLIGO_A_23_P27066	"681082 ^ UBE2G1 ^ Ubiquitin-conjugating enzyme E2G 1 (UBC7 homolog, C. elegans) ^ 7326"	6.070970492	3.456130649	-0.810449885	-0.585807975	-2.196672972	G2/M 
AGI_HUM1_OLIGO_A_32_P146826	850296 ^  ^  ^ 	8.024868884	3.455941884	-0.655056874	-0.755579573	-2.427334763	G2/M 
AGI_HUM1_OLIGO_A_23_P147431	690653 ^ LYN ^ V-yes-1 Yamaguchi sarcoma viral related oncogene homolog ^ 4067	6.401409459	3.454853488	0.257420721	0.966299422	0.260352017	S 
AGI_HUM1_OLIGO_A_23_P57268	847878 ^ CXADR ^ Coxsackie virus and adenovirus receptor ^ 1525	8.730793719	3.454146457	0.663042899	0.748581401	0.724876368	G1/S 
AGI_HUM1_OLIGO_A_23_P418083	855788 ^ C6orf152 ^ Chromosome 6 open reading frame 152 ^ 167691	9.043412258	3.452955668	0.836295316	0.548279257	0.990491058	G1/S 
AGI_HUM1_OLIGO_A_23_P92899	684487 ^ C1QTNF2 ^ C1q and tumor necrosis factor related protein 2 ^ 114898	6.501225576	3.452176786	0.809165786	0.587580403	0.94273098	G1/S 
AGI_HUM1_OLIGO_A_32_P205478	857327 ^  ^  ^ 	7.497992214	3.450673491	0.912087328	0.409995984	1.148346668	S 
AGI_HUM1_OLIGO_A_23_P77908	870458 ^ FLJ31196 ^ Hypothetical protein FLJ31196 ^ 146802	9.776467835	3.449401817	-0.659900015	-0.751353425	-2.420906973	M/G1 
AGI_HUM1_OLIGO_A_23_P337867	774848 ^  ^  ^ 	6.745002375	3.4489423	-0.183906969	-0.982943654	-2.956632905	G2 
AGI_HUM1_OLIGO_A_32_P207929	844998 ^  ^  ^ 	5.390739387	3.44739401	-0.409254073	-0.912420464	-2.719956267	M/G1 
AGI_HUM1_OLIGO_A_32_P228254	865741 ^ PRPS2 ^ Phosphoribosyl pyrophosphate synthetase 2 ^ 5634	5.444088075	3.446401732	-0.692006976	-0.721890813	-2.377327127	M/G1 
AGI_HUM1_OLIGO_A_24_P287503	"854498 ^ ZFYVE1 ^ Zinc finger, FYVE domain containing 1 ^ 53349"	5.94577579	3.446023003	0.779289592	0.62666397	0.893531382	S 
AGI_HUM1_OLIGO_A_32_P36292	855802 ^ PBXIP1 ^ Pre-B-cell leukemia transcription factor interacting protein 1 ^ 57326	7.878279819	3.445636584	0.875542439	0.48314122	1.06655741	S 
AGI_HUM1_OLIGO_A_32_P119174	850654 ^  ^  ^ 	6.978126755	3.445408216	0.999705332	0.024274475	1.546519467	S 
AGI_HUM1_OLIGO_A_24_P894776	864902 ^ TRIM40 ^ Tripartite motif-containing 40 ^ 135644	8.414248838	3.444297034	-0.503166418	-0.864189537	-2.614333738	G2 
AGI_HUM1_OLIGO_A_24_P257151	842510 ^ CLK1 ^ CDC-like kinase 1 ^ 1195	9.118143122	3.443922657	-0.655364317	-0.755312923	-2.426927795	G2 
AGI_HUM1_OLIGO_A_23_P344673	851235 ^ LOC401022 ^ Hypothetical LOC401022 ^ 401022	11.34277957	3.442681054	0.689592806	0.724197323	0.760926632	G1/S 
AGI_HUM1_OLIGO_A_32_P188921	869906 ^ BIRC5 ^ Baculoviral IAP repeat-containing 5 (survivin) ^ 332	7.673716193	3.440840625	-0.864884427	-0.501971042	-2.096672565	M/G1 
AGI_HUM1_OLIGO_A_24_P89843	852892 ^ CYHR1 ^ Cysteine and histidine rich 1 ^ 50626	6.779843258	3.439848395	0.360586784	0.932725668	0.368896924	G1/S 
AGI_HUM1_OLIGO_A_32_P2213	860269 ^ C11orf23 ^ Chromosome 11 open reading frame 23 ^ 55291	9.064500279	3.439316148	-0.436603972	-0.899653806	-2.689772269	M/G1 
AGI_HUM1_OLIGO_A_24_P247316	858563 ^ LOC116349 ^ LOC442126 ^ 116349	7.598189257	3.43846937	0.646984628	0.762503043	0.703623199	S 
AGI_HUM1_OLIGO_A_23_P110345	846149 ^ CHIC2 ^ Cysteine-rich hydrophobic domain 2 ^ 26511	7.345090876	3.438303145	0.90445119	0.426577127	1.130091417	S 
AGI_HUM1_OLIGO_A_23_P211748	"689958 ^ GTF2E1 ^ General transcription factor IIE, polypeptide 1, alpha 56kDa ^ 2960"	6.355846068	3.437851715	-0.414883664	-0.909874467	-2.713777714	M/G1 
AGI_HUM1_OLIGO_A_24_P525144	865074 ^  ^  ^ 	6.391380203	3.437738061	-0.766880092	-0.641790406	-2.26762698	M/G1 
AGI_HUM1_OLIGO_A_24_P364025	"849035 ^ UBE2D1 ^ Ubiquitin-conjugating enzyme E2D 1 (UBC4/5 homolog, yeast) ^ 7321"	8.046264707	3.436768859	-0.779835782	-0.625984148	-2.247189216	G2/M 
AGI_HUM1_OLIGO_A_23_P212436	685528 ^  ^  ^ 	6.428948327	3.435134957	0.505647226	0.862740334	0.530131998	G1/S 
AGI_HUM1_OLIGO_A_23_P106505	694476 ^ LCMT2 ^ Leucine carboxyl methyltransferase 2 ^ 9836	6.017946456	3.43488737	0.456220922	0.889866546	0.473743761	G1/S 
AGI_HUM1_OLIGO_A_23_P149171	848376 ^ FLJ11280 ^ Hypothetical protein FLJ11280 ^ 55793	8.895670185	3.433604152	0.470563857	0.882365942	0.489929698	G1/S 
AGI_HUM1_OLIGO_A_32_P152767	860290 ^ FLJ45187 ^ FLJ45187 protein ^ 387640	9.367885384	3.431943546	-0.908209129	0.41851664	-1.138984902	G1/S 
AGI_HUM1_OLIGO_A_23_P76901	"681609 ^ PLEKHG3 ^ Pleckstrin homology domain containing, family G (with RhoGef domain) member 3 ^ 26030"	7.853931546	3.431076389	-0.099766956	-0.995010831	-3.041659448	G2 
AGI_HUM1_OLIGO_A_23_P22422	695191 ^ PNMA3 ^ Paraneoplastic antigen MA3 ^ 29944	5.705419083	3.430873889	-0.090000813	0.995941692	-0.090122761	G1/S 
AGI_HUM1_OLIGO_A_23_P42144	693384 ^ PEX6 ^ Peroxisomal biogenesis factor 6 ^ 5190	7.009123049	3.430790504	0.482444794	0.875926378	0.50344367	G1/S 
AGI_HUM1_OLIGO_A_23_P206177	"687340 ^ SNAP23 ^ Synaptosomal-associated protein, 23kDa ^ 8773"	8.157126719	3.429370272	-0.999761996	0.0218163	-1.548978296	G2 
AGI_HUM1_OLIGO_A_24_P337592	"856269 ^ BTN2A2 ^ Butyrophilin, subfamily 2, member A2 ^ 10385"	9.076076481	3.427117403	0.935235987	-0.354024928	1.932667593	S 
AGI_HUM1_OLIGO_A_23_P31116	695589 ^ THEM2 ^ Thioesterase superfamily member 2 ^ 55856	5.633419422	3.426459763	0.770847784	0.637019383	0.880170942	G1/S 
AGI_HUM1_OLIGO_A_32_P155811	853561 ^  ^  ^ 	6.512897141	3.425744819	-0.883759499	-0.467941394	-2.05775629	M/G1 
AGI_HUM1_OLIGO_A_23_P311616	867503 ^ PTDSR ^ Phosphatidylserine receptor ^ 23210	6.555883241	3.424039479	-0.465456009	-0.885071016	-2.657442889	G2/M 
AGI_HUM1_OLIGO_A_23_P111360	865437 ^ HSF2 ^ Heat shock transcription factor 2 ^ 3298	7.62283549	3.423750823	0.348024693	0.937485367	0.355463251	G1/S 
AGI_HUM1_OLIGO_A_24_P577694	859088 ^ ADCY1 ^ Adenylate cyclase 1 (brain) ^ 107	9.623103425	3.421244222	0.98196414	0.189067256	1.380584143	S 
AGI_HUM1_OLIGO_A_24_P134488	868103 ^ MGC17330 ^ HGFL gene ^ 113791	8.434811727	3.419363021	0.435183181	0.900341934	0.450241724	G1/S 
AGI_HUM1_OLIGO_A_23_P47004	692884 ^ DHX32 ^ DEAH (Asp-Glu-Ala-His) box polypeptide 32 ^ 55760	10.40313457	3.418605261	0.983869617	0.178887049	1.390941189	G1/S 
AGI_HUM1_OLIGO_A_32_P39431	"849375 ^  ^ CDNA FLJ30340 fis, clone BRACE2007411 ^ "	6.834108881	3.418093225	0.432365104	0.901698629	0.447114075	G1/S 
AGI_HUM1_OLIGO_A_23_P69383	"695188 ^ PARP9 ^ Poly (ADP-ribose) polymerase family, member 9 ^ 83666"	9.574002128	3.417832594	0.814705098	0.579875506	0.952220453	G1/S 
AGI_HUM1_OLIGO_A_23_P6891	686536 ^ GC20 ^ Translation factor sui1 homolog ^ 10289	7.234356835	3.417126748	0.786855622	0.617137124	0.905697213	S 
AGI_HUM1_OLIGO_A_23_P387071	773520 ^ MGC20398 ^ Hypothetical protein MGC20398 ^ 91603	6.101751185	3.416761	-0.259442205	-0.965758636	-2.879148068	G2 
AGI_HUM1_OLIGO_A_32_P219554	853290 ^  ^  ^ 	7.077018447	3.4163245	-0.328753005	-0.944415937	-2.806609769	M/G1 
AGI_HUM1_OLIGO_A_23_P390157	772694 ^ AVIL ^ Advillin ^ 10677	8.792985962	3.416162976	0.773853739	0.633364343	0.884903291	G1/S 
AGI_HUM1_OLIGO_A_32_P34522	"845620 ^  ^ CDNA clone IMAGE:3462401, partial cds ^ "	6.697772011	3.411396312	-0.931552574	-0.363606657	-1.942932971	G2/M 
AGI_HUM1_OLIGO_A_24_P927639	844587 ^ PEX13 ^ Peroxisome biogenesis factor 13 ^ 5194	6.993186752	3.410542213	0.609676689	0.792650197	0.655652641	G1/S 
AGI_HUM1_OLIGO_A_23_P168951	863812 ^ ZHX2 ^ Zinc fingers and homeoboxes 2 ^ 22882	9.557702138	3.409643334	0.976399416	-0.215972637	1.788484193	S 
AGI_HUM1_OLIGO_A_23_P157465	690473 ^ D8S2298E ^ Reproduction 8 ^ 7993	6.760112601	3.409584472	-0.64049393	-0.767963232	-2.446451392	M/G1 
AGI_HUM1_OLIGO_A_24_P199655	"847005 ^ VANGL1 ^ Vang-like 1 (van gogh, Drosophila) ^ 81839"	8.525485666	3.407517264	-0.400652887	-0.916229919	-2.729363339	G2/M 
AGI_HUM1_OLIGO_A_23_P501372	"774381 ^ SMCR7 ^ Smith-Magenis syndrome chromosome region, candidate 7 ^ 125170"	7.92521633	3.407098052	0.652568554	0.757729689	0.710969312	G1/S 
AGI_HUM1_OLIGO_A_23_P320658	773868 ^ BUB3 ^ BUB3 budding uninhibited by benzimidazoles 3 homolog (yeast) ^ 9184	8.499438823	3.406337096	-0.533694412	-0.845677406	-2.578629496	G2/M 
AGI_HUM1_OLIGO_A_32_P53260	850447 ^  ^ Similar to Formin binding protein 2 (srGAP2) ^ 440608	6.471123892	3.406237839	-0.147592507	-0.989048256	-2.993458976	M/G1 
AGI_HUM1_OLIGO_A_24_P105933	868902 ^ VIPR1 ^ Vasoactive intestinal peptide receptor 1 ^ 7433	7.26976942	3.406025099	0.786820831	0.61718148	0.90564084	S 
AGI_HUM1_OLIGO_A_23_P108673	857072 ^ FLJ13391 ^ Hypothetical protein FLJ13391 ^ 84141	6.587762507	3.404568839	-0.125447169	-0.992100301	-3.015814106	G2 
AGI_HUM1_OLIGO_A_24_P316046	850775 ^  ^  ^ 	7.738577797	3.40454087	0.376210176	0.926534351	0.385702561	G1/S 
AGI_HUM1_OLIGO_A_32_P6841	858766 ^  ^  ^ 	7.777057635	3.402276066	-0.772036228	-0.635578526	-2.259553967	G2/M 
AGI_HUM1_OLIGO_A_23_P134078	"867091 ^ CDYL ^ Chromodomain protein, Y-like ^ 9425"	6.105766081	3.400752957	-0.561102492	-0.827746334	-2.545875533	G2 
AGI_HUM1_OLIGO_A_32_P79492	851662 ^ PSCA ^ Prostate stem cell antigen ^ 8000	9.105310775	3.399067144	0.259334722	0.965787504	0.262333294	G1/S 
AGI_HUM1_OLIGO_A_32_P166693	850096 ^ HEG ^ HEG homolog ^ 57493	7.356689504	3.396465837	0.761867222	0.647733229	0.86619095	G1/S 
AGI_HUM1_OLIGO_A_23_P93818	696972 ^ DKFZP434A0131 ^ DKFZp434A0131 protein ^ 54441	7.658161553	3.395912184	-0.793650988	-0.60837333	-2.2248057	G2/M 
AGI_HUM1_OLIGO_A_32_P178099	862414 ^  ^  ^ 	6.31939134	3.394764389	-0.778137312	-0.6280942	-2.249897928	M/G1 
AGI_HUM1_OLIGO_A_23_P51339	"690583 ^ DNAJB4 ^ DnaJ (Hsp40) homolog, subfamily B, member 4 ^ 11080"	5.171382089	3.393171329	-0.007587212	-0.999971217	-3.134005369	G2 
AGI_HUM1_OLIGO_A_24_P72064	868061 ^ GHR ^ Growth hormone receptor ^ 2690	8.138723988	3.392415488	0.710882139	0.703311157	0.790751681	G1/S 
AGI_HUM1_OLIGO_A_32_P133821	858033 ^ FLJ20507 ^ Hypothetical protein FLJ20507 ^ 55654	8.650717279	3.390743795	-0.501501012	-0.865157058	-2.61625979	M/G1 
AGI_HUM1_OLIGO_A_32_P73452	852048 ^ KIAA1623 ^ KIAA1623 ^ 57719	7.304679974	3.390401468	0.427230027	0.904142967	0.441426906	G1/S 
AGI_HUM1_OLIGO_A_23_P88643	"844760 ^ OR4N4 ^ Olfactory receptor, family 4, subfamily N, member 4 ^ 283694"	8.325682379	3.389726649	0.276484959	0.961018245	0.280134553	G1/S 
AGI_HUM1_OLIGO_A_24_P71280	853777 ^  ^  ^ 	8.260667178	3.389715212	-0.997813788	0.066088162	-1.504659962	G2/M 
AGI_HUM1_OLIGO_A_32_P233256	854681 ^  ^  ^ 	8.34028012	3.388547389	-0.875541787	0.4831424	-1.066556062	G1/S 
AGI_HUM1_OLIGO_A_23_P359015	775087 ^ BHC80 ^ BRAF35/HDAC2 complex (80 kDa) ^ 51317	6.511451462	3.387152867	-0.155802911	0.987788162	-0.156440239	G1/S 
AGI_HUM1_OLIGO_A_23_P406071	850539 ^ FLJ39779 ^ FLJ39779 protein ^ 400223	7.118126287	3.386733306	-0.207941934	0.978141172	-0.209470429	G1/S 
AGI_HUM1_OLIGO_A_32_P201279	848869 ^  ^  ^ 	6.194235985	3.3829634	-0.225101901	0.974335227	-0.22704762	G1/S 
AGI_HUM1_OLIGO_A_23_P121499	690915 ^ WFS1 ^ Wolfram syndrome 1 (wolframin) ^ 7466	6.957618208	3.382752227	0.611198813	0.791477107	0.657574359	G1/S 
AGI_HUM1_OLIGO_A_32_P198518	865727 ^ ZNF9 ^ Zinc finger protein 9 (a cellular retroviral nucleic acid binding protein) ^ 7555	5.593442949	3.382601063	-0.947754044	-0.319001994	-1.895472605	M/G1 
AGI_HUM1_OLIGO_A_23_P32955	694060 ^ MERTK ^ C-mer proto-oncogene tyrosine kinase ^ 10461	7.82739055	3.381479682	-0.98773542	0.156136927	-1.414017934	G2/M 
